,time_crime_hour,location_description,cnt,__fileposition__
2794,23,"HOTEL",1,105418
2795,23,"HOTEL/MOTEL",1375,105443
2796,23,"HOUSE",26,105474
2797,23,"JAIL / LOCK-UP FACILITY",42,105499
2798,23,"LAKEFRONT/WATERFRONT/RIVERBANK",37,105542
2799,23,"LIBRARY",16,105592
2800,23,"MEDICAL/DENTAL OFFICE",73,105619
2801,23,"MOVIE HOUSE/THEATER",174,105660
2802,23,"NEWSSTAND",2,105699
2803,23,"NURSING HOME/RETIREMENT HOME",324,105728
2804,23,"OFFICE",1,105776
2805,23,"OTHER",7606,105802
2806,23,"OTHER COMMERCIAL TRANSPORTATION",117,105827
2807,23,"OTHER RAILROAD PROP / TRAIN DEPOT",245,105878
2808,23,"PARK PROPERTY",1440,105931
2809,23,"PARKING LOT",2,105964
2810,23,"PARKING LOT/GARAGE(NON.RESID.)",6735,105995
2811,23,"PAWN SHOP",4,106045
2812,23,"POLICE FACILITY/VEH PARKING LOT",785,106074
2813,23,"POOL ROOM",33,106125
2814,23,"PORCH",21,106154
2815,23,"PUBLIC GRAMMAR SCHOOL",1,106179
2816,23,"RESIDENCE",42674,106220
2817,23,"RESIDENCE PORCH/HALLWAY",5684,106249
2818,23,"RESIDENCE-GARAGE",5957,106292
2819,23,"RESIDENTIAL YARD (FRONT/BACK)",2915,106328
2820,23,"RESTAURANT",4523,106377
2821,23,"RETAIL STORE",1,106407
2822,23,"SAVINGS AND LOAN",8,106439
2823,23,"SCHOOL, PRIVATE, BUILDING",137,106475
2824,23,"SCHOOL, PRIVATE, GROUNDS",69,106520
2825,23,"SCHOOL, PUBLIC, BUILDING",351,106564
2826,23,"SCHOOL, PUBLIC, GROUNDS",231,106608
2827,23,"SIDEWALK",34039,106651
2828,23,"SMALL RETAIL STORE",1529,106679
2829,23,"SPORTS ARENA/STADIUM",225,106717
2830,23,"STREET",101342,106757
2831,23,"TAVERN",2,106783
2832,23,"TAVERN/LIQUOR STORE",1556,106809
2833,23,"TAXI CAB",1,106848
2834,23,"TAXICAB",427,106876
2835,23,"TRUCK",2,106903
2836,23,"VACANT LOT",2,106928
2837,23,"VACANT LOT/LAND",717,106958
2838,23,"VEHICLE - DELIVERY TRUCK",1,106993
2839,23,"VEHICLE - OTHER RIDE SERVICE",14,107037
2840,23,"VEHICLE NON-COMMERCIAL",5997,107085
2841,23,"VEHICLE-COMMERCIAL",196,107127
2842,23,"VESTIBULE",2,107165
2843,23,"WAREHOUSE",181,107194
2844,23,"YARD",9,107223
2845,24,"",209,107247
2846,24,"ABANDONED BUILDING",946,107267
2847,24,"AIRCRAFT",34,107305
2848,24,"AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA",44,107333
2849,24,"AIRPORT BUILDING NON-TERMINAL - SECURE AREA",25,107400
2850,24,"AIRPORT EXTERIOR - NON-SECURE AREA",40,107463
2851,24,"AIRPORT EXTERIOR - SECURE AREA",12,107517
2852,24,"AIRPORT PARKING LOT",36,107567
2853,24,"AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA",75,107606
2854,24,"AIRPORT TERMINAL LOWER LEVEL - SECURE AREA",28,107672
2855,24,"AIRPORT TERMINAL MEZZANINE - NON-SECURE AREA",4,107734
2856,24,"AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA",21,107798
2857,24,"AIRPORT TERMINAL UPPER LEVEL - SECURE AREA",203,107864
2858,24,"AIRPORT TRANSPORTATION SYSTEM (ATS)",7,107926
2859,24,"AIRPORT VENDING ESTABLISHMENT",66,107981
2860,24,"AIRPORT/AIRCRAFT",995,108030
2861,24,"ALLEY",6944,108066
2862,24,"ANIMAL HOSPITAL",53,108091
2863,24,"APARTMENT",34069,108126
2864,24,"APPLIANCE STORE",112,108155
2865,24,"ATHLETIC CLUB",533,108190
2866,24,"ATM (AUTOMATIC TELLER MACHINE)",636,108223
2867,24,"AUTO",25,108273
2868,24,"AUTO / BOAT / RV DEALERSHIP",2,108297
2869,24,"BANK",3653,108344
2870,24,"BAR OR TAVERN",308,108368
2871,24,"BARBER SHOP/BEAUTY SALON",1,108401
2872,24,"BARBERSHOP",351,108445
2873,24,"BOAT/WATERCRAFT",34,108475
2874,24,"BOWLING ALLEY",12,108510
2875,24,"BRIDGE",12,108543
2876,24,"CAR WASH",148,108569
2877,24,"CEMETARY",31,108597
2878,24,"CHA APARTMENT",1698,108625
2879,24,"CHA GROUNDS",1,108658
2880,24,"CHA HALLWAY",1,108689
2881,24,"CHA HALLWAY/STAIRWELL/ELEVATOR",1372,108720
2882,24,"CHA PARKING LOT",2,108770
2883,24,"CHA PARKING LOT/GROUNDS",2956,108805
2884,24,"CHURCH/SYNAGOGUE/PLACE OF WORSHIP",1057,108848
2885,24,"CLEANING STORE",244,108901
2886,24,"COIN OPERATED MACHINE",52,108935
2887,24,"COLLEGE/UNIVERSITY GROUNDS",484,108976
2888,24,"COLLEGE/UNIVERSITY RESIDENCE HALL",58,109022
2889,24,"COMMERCIAL / BUSINESS OFFICE",4401,109075
2890,24,"CONSTRUCTION SITE",686,109123
2891,24,"CONVENIENCE STORE",622,109160
2892,24,"CREDIT UNION",70,109197
2893,24,"CTA ""L"" PLATFORM",1,109229
2894,24,"CTA BUS",1010,109265
2895,24,"CTA BUS STOP",285,109292
2896,24,"CTA GARAGE / OTHER PROPERTY",512,109324
2897,24,"CTA PLATFORM",1473,109371
2898,24,"CTA STATION",102,109403
2899,24,"CTA TRAIN",802,109434
2900,24,"CURRENCY EXCHANGE",979,109463
2901,24,"DAY CARE CENTER",138,109500
2902,24,"DELIVERY TRUCK",95,109535
2903,24,"DEPARTMENT STORE",5895,109569
2904,24,"DRIVEWAY",1,109605
2905,24,"DRIVEWAY - RESIDENTIAL",638,109633
2906,24,"DRUG STORE",2073,109675
2907,24,"FACTORY/MANUFACTURING BUILDING",430,109705
2908,24,"FEDERAL BUILDING",65,109755
2909,24,"FIRE STATION",32,109791
2910,24,"FOREST PRESERVE",38,109823
2911,24,"GANGWAY",4,109858
2912,24,"GARAGE",1,109885
2913,24,"GAS STATION",2925,109911
2914,24,"GOVERNMENT BUILDING/PROPERTY",1050,109942
2915,24,"GROCERY FOOD STORE",5492,109990
2916,24,"HALLWAY",4,110028
2917,24,"HIGHWAY/EXPRESSWAY",42,110055
2918,24,"HOSPITAL",1,110093
2919,24,"HOSPITAL BUILDING/GROUNDS",1293,110121
2920,24,"HOTEL/MOTEL",1308,110166
2921,24,"HOUSE",29,110197
2922,24,"JAIL / LOCK-UP FACILITY",43,110222
2923,24,"LAGOON",1,110265
2924,24,"LAKE",1,110291
2925,24,"LAKEFRONT/WATERFRONT/RIVERBANK",46,110315
2926,24,"LIBRARY",487,110365
2927,24,"MEDICAL/DENTAL OFFICE",620,110392
2928,24,"MOTEL",1,110433
2929,24,"MOVIE HOUSE/THEATER",56,110458
2930,24,"NEWSSTAND",13,110497
2931,24,"NURSING HOME/RETIREMENT HOME",785,110526
2932,24,"OTHER",17761,110574
2933,24,"OTHER COMMERCIAL TRANSPORTATION",153,110599
2934,24,"OTHER RAILROAD PROP / TRAIN DEPOT",231,110650
2935,24,"PARK PROPERTY",2223,110703
2936,24,"PARKING LOT",6,110736
2937,24,"PARKING LOT/GARAGE(NON.RESID.)",10556,110767
2938,24,"PAWN SHOP",36,110817
2939,24,"POLICE FACILITY/VEH PARKING LOT",555,110846
2940,24,"POOL ROOM",51,110897
2941,24,"PORCH",10,110926
2942,24,"RAILROAD PROPERTY",2,110951
2943,24,"RESIDENCE",76109,110988
2944,24,"RESIDENCE PORCH/HALLWAY",5947,111017
2945,24,"RESIDENCE-GARAGE",5789,111060
2946,24,"RESIDENTIAL YARD (FRONT/BACK)",3203,111096
2947,24,"RESTAURANT",6497,111145
2948,24,"RETAIL STORE",4,111175
2949,24,"SAVINGS AND LOAN",33,111207
2950,24,"SCHOOL, PRIVATE, BUILDING",1275,111243
2951,24,"SCHOOL, PRIVATE, GROUNDS",291,111288
2952,24,"SCHOOL, PUBLIC, BUILDING",18192,111332
2953,24,"SCHOOL, PUBLIC, GROUNDS",1923,111376
2954,24,"SIDEWALK",31389,111419
2955,24,"SMALL RETAIL STORE",8726,111447
2956,24,"SPORTS ARENA/STADIUM",156,111485
2957,24,"STAIRWELL",2,111525
2958,24,"STREET",71576,111554
2959,24,"TAVERN/LIQUOR STORE",623,111580
2960,24,"TAXICAB",177,111619
2961,24,"VACANT LOT",4,111646
2962,24,"VACANT LOT/LAND",1816,111676
2963,24,"VEHICLE - DELIVERY TRUCK",4,111711
2964,24,"VEHICLE - OTHER RIDE SERVICE",8,111755
2965,24,"VEHICLE NON-COMMERCIAL",4910,111803
2966,24,"VEHICLE-COMMERCIAL",340,111845
2967,24,"WAREHOUSE",711,111883
2968,24,"WOODED AREA",1,111912
2969,24,"YARD",3,111943
